region,iso3c,country,year,vaccine,vaccine_code,vaccine_desc,target,doses,coverage
Industrialized,ESP,Spain,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,212958,185510,87
Industrialized,ESP,Spain,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,218899,175344,80
Industrialized,ESP,Spain,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,227406,181391,80
Industrialized,EST,Estonia,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,20013,10226,51
Industrialized,EST,Estonia,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7234,3991,55
Industrialized,EST,Estonia,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7429,4531,61
Industrialized,EST,Estonia,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,20013,9021,45
Industrialized,EST,Estonia,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7234,3933,54
Industrialized,EST,Estonia,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7429,4088,55
Industrialized,EST,Estonia,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,6336,3772,60
Industrialized,EST,Estonia,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,6569,3865,59
Industrialized,EST,Estonia,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,6336,3047,48
Industrialized,EST,Estonia,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,6569,3859,59
ESAR,ETH,Ethiopia,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,1309271,1164615,89
ESAR,ETH,Ethiopia,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,1322189,1239881,94
ESAR,ETH,Ethiopia,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,1334518,1267437,95
ESAR,ETH,Ethiopia,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1322189,1111395,84
ESAR,ETH,Ethiopia,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,1334518,1013957,76
ESAR,ETH,Ethiopia,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,1307764,1164615,89
ESAR,ETH,Ethiopia,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,1320461,1239881,94
ESAR,ETH,Ethiopia,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,1307764,1111395,85
ESAR,ETH,Ethiopia,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,1320461,1111395,84
Industrialized,FIN,Finland,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,62
Industrialized,FIN,Finland,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,60
Industrialized,FIN,Finland,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,62
Industrialized,FIN,Finland,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,60
EAPR,FJI,Fiji,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7309,7168,98
EAPR,FJI,Fiji,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7259,6691,92
EAPR,FJI,Fiji,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7210,6528,91
EAPR,FJI,Fiji,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7299,6791,93
EAPR,FJI,Fiji,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7476,6738,90
EAPR,FJI,Fiji,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7685,6619,86
EAPR,FJI,Fiji,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,7853,7333,93
EAPR,FJI,Fiji,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7309,4301,59
EAPR,FJI,Fiji,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7259,6484,89
EAPR,FJI,Fiji,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7210,4865,67
EAPR,FJI,Fiji,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7299,3845,53
EAPR,FJI,Fiji,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7476,4164,56
EAPR,FJI,Fiji,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7685,3711,48
EAPR,FJI,Fiji,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,7853,4398,56
EAPR,FJI,Fiji,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,7111,7168,99
EAPR,FJI,Fiji,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,7143,6691,94
EAPR,FJI,Fiji,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,7167,6528,91
EAPR,FJI,Fiji,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,7257,6791,94
EAPR,FJI,Fiji,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,7419,6738,91
EAPR,FJI,Fiji,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,7111,4301,60
EAPR,FJI,Fiji,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,7143,6484,91
EAPR,FJI,Fiji,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,7167,4865,68
EAPR,FJI,Fiji,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,7257,3845,53
EAPR,FJI,Fiji,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,7419,4164,56
Industrialized,FRA,France,2010,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,29
Industrialized,FRA,France,2011,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,29
Industrialized,FRA,France,2012,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,21
Industrialized,FRA,France,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,20
Industrialized,FRA,France,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,19
Industrialized,FRA,France,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,21
Industrialized,FRA,France,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,24
Industrialized,FRA,France,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,26
Industrialized,FRA,France,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,29
Industrialized,FRA,France,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,35
Industrialized,FRA,France,2010,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,25
Industrialized,FRA,France,2011,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,22
Industrialized,FRA,France,2012,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,17
Industrialized,FRA,France,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,16
Industrialized,FRA,France,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,13
Industrialized,FRA,France,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,20
Industrialized,FRA,France,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,21
Industrialized,FRA,France,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,24
Industrialized,FRA,France,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,24
Industrialized,FRA,France,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,33
Industrialized,FRA,France,2010,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,29
Industrialized,FRA,France,2011,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,29
Industrialized,FRA,France,2012,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,21
Industrialized,FRA,France,2013,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,20
Industrialized,FRA,France,2014,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,19
Industrialized,FRA,France,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,21
Industrialized,FRA,France,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,24
Industrialized,FRA,France,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,26
Industrialized,FRA,France,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,29
Industrialized,FRA,France,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,35
Industrialized,FRA,France,2010,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,25
Industrialized,FRA,France,2011,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,22
Industrialized,FRA,France,2012,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,17
Industrialized,FRA,France,2013,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,16
Industrialized,FRA,France,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,13
Industrialized,FRA,France,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,20
